track_file; hashed_config; timestamp of the run; had_video; was_guided; was_force_merge_allowed; distance_from_calculated_arena; min_trace_length; bee_max_step_length; bee_max_step_len_per_frame; min_trace_length_to_merge; max_trace_gap; max_overlap_length; max_step_distance_to_merge_overlapping_traces; min_step_distance_to_merge_overlapping_traces; max_shift; force_merge_vicinity_distance; vicinity_of_short_traces; maximal_distance_to_check_for_trace_swapping; max_trace_gap_to_interpolate_distance; screen_size; loaded traces; inside arena; zero length; jumps forth and back fixed; traces swapped; after first gaps and redundant; after merging overlapping traces; population size; ;file_id 
64
../data/Video_tracking/191017/20191017_131704603_1BEE_generated_20220121_114648_nn.csv; 5537095342118715238; 2023-03-16 02:16:00.157150; False; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 80; 80; 33; 5; 0; 7; 7; 1; ;65 
../data/Video_tracking/191017/20191017_131704603_1BEE_generated_20220121_114648_nn.csv; 3282990644793373777; 2023-03-21 17:17:25.987595; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 80; 80; 33; 5; 0; 7; 7; 1; ;65 
../data/Video_tracking/191017/20191017_131704603_1BEE_generated_20220121_114648_nn.csv; 273294897399109140; 2023-04-16 19:41:18.820559; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 80; 80; 33; 5; 0; 7; 6; 1; ;65 
../data/Video_tracking/191017/20191017_131704603_1BEE_generated_20220121_114648_nn.csv; 1695910011231050619; 2023-04-24 01:12:35.299824; False; False; False; 49; 100; 70; 20; 50; 100; 172; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 80; 80; 33; 5; 0; 7; 6; 1; ;65 
65
../data/Video_tracking/191018/20191018_123336571_1BEE_generated_20220126_083927_nn.csv; 5537095342118715238; 2023-03-16 02:16:00.627021; False; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 45; 45; 23; 0; 0; 4; 4; 1; ;66 
../data/Video_tracking/191018/20191018_123336571_1BEE_generated_20220126_083927_nn.csv; 3282990644793373777; 2023-03-21 17:17:26.459063; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 45; 45; 23; 0; 0; 4; 4; 1; ;66 
../data/Video_tracking/191018/20191018_123336571_1BEE_generated_20220126_083927_nn.csv; 273294897399109140; 2023-04-16 19:41:19.322200; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 45; 45; 23; 0; 0; 4; 4; 1; ;66 
../data/Video_tracking/191018/20191018_123336571_1BEE_generated_20220126_083927_nn.csv; 1695910011231050619; 2023-04-24 01:12:35.527871; False; False; False; 49; 100; 70; 20; 50; 100; 172; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 45; 45; 23; 0; 0; 4; 4; 1; ;66 
66
../data/Video_tracking/190822/20190822_112842909_2BEE_generated_20210503_074806_nn.csv; 5537095342118715238; 2023-03-16 02:16:01.713008; True; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 65; 65; 49; 26; 0; 36; 33; 2; ;67 
../data/Video_tracking/190822/20190822_112842909_2BEE_generated_20210503_074806_nn.csv; 3282990644793373777; 2023-03-21 17:17:27.510671; True; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 65; 65; 49; 26; 0; 36; 33; 2; ;67 
../data/Video_tracking/190822/20190822_112842909_2BEE_generated_20210503_074806_nn.csv; 3282990644793373777; 2023-03-28 20:46:58.044003; True; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 200; 508; 200; 100;  50; [[0, 900], [0, 900]]; 65; 65; 49; 26; 0; 36; 28; 2; ;67 
../data/Video_tracking/190822/20190822_112842909_2BEE_generated_20210503_074806_nn.csv; 273294897399109140; 2023-04-16 19:41:21.113598; True; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 65; 65; 49; 26; 0; 36; 28; 2; ;67 
../data/Video_tracking/190822/20190822_112842909_2BEE_generated_20210503_074806_nn.csv; 1695910011231050619; 2023-04-24 04:03:35.442153; True; False; False; 49; 100; 70; 20; 50; 100; 172; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 65; 65; 49; 26; 0; 36; 28; 2; ;67 
67
../data/Video_tracking/190822/20190822_143216366_2bees_generated_20210504_064410_nn.csv; 5537095342118715238; 2023-03-16 02:16:02.925233; False; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 79; 79; 62; 1; 0; 57; 43; 2; ;68 
../data/Video_tracking/190822/20190822_143216366_2bees_generated_20210504_064410_nn.csv; 3282990644793373777; 2023-03-21 17:17:28.700151; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 79; 79; 62; 1; 0; 57; 43; 2; ;68 
../data/Video_tracking/190822/20190822_143216366_2bees_generated_20210504_064410_nn.csv; 3282990644793373777; 2023-03-28 20:47:02.787370; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 200; 508; 200; 100;  50; [[0, 900], [0, 900]]; 79; 79; 62; 1; 0; 57; 43; 2; ;68 
../data/Video_tracking/190822/20190822_143216366_2bees_generated_20210504_064410_nn.csv; 273294897399109140; 2023-04-16 19:41:23.863013; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 79; 79; 62; 1; 0; 57; 43; 2; ;68 
../data/Video_tracking/190822/20190822_143216366_2bees_generated_20210504_064410_nn.csv; 1695910011231050619; 2023-04-24 06:00:06.362178; False; False; False; 49; 100; 70; 20; 50; 100; 172; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 79; 79; 62; 1; 0; 57; 45; 2; ;68 
68
../data/Video_tracking/190823/20190823_115857275_2BEES_generated_20210507_083510_nn.csv; 5537095342118715238; 2023-03-16 02:16:04.132460; False; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 171; 122; 55; 6; 0; 32; 24; 2; ;69 
../data/Video_tracking/190823/20190823_115857275_2BEES_generated_20210507_083510_nn.csv; 3282990644793373777; 2023-03-21 17:17:29.830725; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 171; 122; 55; 6; 0; 32; 24; 2; ;69 
../data/Video_tracking/190823/20190823_115857275_2BEES_generated_20210507_083510_nn.csv; 3282990644793373777; 2023-03-28 20:47:11.158209; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 200; 508; 200; 100;  50; [[0, 900], [0, 900]]; 171; 122; 55; 6; 0; 32; 24; 2; ;69 
../data/Video_tracking/190823/20190823_115857275_2BEES_generated_20210507_083510_nn.csv; 273294897399109140; 2023-04-16 19:41:28.605609; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 171; 122; 55; 6; 0; 32; 24; 2; ;69 
../data/Video_tracking/190823/20190823_115857275_2BEES_generated_20210507_083510_nn.csv; 1695910011231050619; 2023-04-24 06:00:09.635856; False; False; False; 49; 100; 70; 20; 50; 100; 172; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 171; 122; 55; 6; 0; 32; 24; 2; ;69 
69
../data/Video_tracking/190823/20190823_154249666_2BEES_generated_20210510_095112_nn.csv; 5537095342118715238; 2023-03-16 02:16:05.212315; True; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 55; 53; 40; 4; 0; 30; 23; 2; ;70 
../data/Video_tracking/190823/20190823_154249666_2BEES_generated_20210510_095112_nn.csv; 3282990644793373777; 2023-03-21 17:17:30.954930; True; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 55; 53; 40; 4; 0; 30; 23; 2; ;70 
../data/Video_tracking/190823/20190823_154249666_2BEES_generated_20210510_095112_nn.csv; 3282990644793373777; 2023-03-28 20:47:16.070190; True; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 200; 508; 200; 100;  50; [[0, 900], [0, 900]]; 55; 53; 40; 4; 0; 30; 23; 2; ;70 
../data/Video_tracking/190823/20190823_154249666_2BEES_generated_20210510_095112_nn.csv; 273294897399109140; 2023-04-16 19:41:31.572257; True; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 55; 53; 40; 4; 0; 30; 23; 2; ;70 
../data/Video_tracking/190823/20190823_154249666_2BEES_generated_20210510_095112_nn.csv; 1695910011231050619; 2023-04-24 06:00:11.654319; True; False; False; 49; 100; 70; 20; 50; 100; 172; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 55; 53; 40; 4; 0; 30; 23; 2; ;70 
70
../data/Video_tracking/190903/20190903_162330843_2BEES_generated_20210520_072141_nn.csv; 5537095342118715238; 2023-03-16 02:16:06.703011; False; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 187; 187; 135; 1; 0; 123; 111; 2; ;71 
../data/Video_tracking/190903/20190903_162330843_2BEES_generated_20210520_072141_nn.csv; 3282990644793373777; 2023-03-21 17:17:32.334701; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 187; 187; 135; 1; 0; 123; 111; 2; ;71 
../data/Video_tracking/190903/20190903_162330843_2BEES_generated_20210520_072141_nn.csv; 3282990644793373777; 2023-03-28 20:47:26.111862; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 200; 508; 200; 100;  50; [[0, 900], [0, 900]]; 187; 187; 135; 1; 0; 123; 111; 2; ;71 
../data/Video_tracking/190903/20190903_162330843_2BEES_generated_20210520_072141_nn.csv; 273294897399109140; 2023-04-16 19:41:37.633492; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 187; 187; 135; 1; 0; 123; 111; 2; ;71 
../data/Video_tracking/190903/20190903_162330843_2BEES_generated_20210520_072141_nn.csv; 1695910011231050619; 2023-04-24 06:00:16.238634; False; False; False; 49; 100; 70; 20; 50; 100; 172; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 187; 187; 135; 1; 0; 123; 113; 2; ;71 
71
../data/Video_tracking/190903/20190903_122246620_2BEES_generated_20210511_083802_nn.csv; 5537095342118715238; 2023-03-16 02:16:08.580776; False; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 1034; 1034; 649; 11; 0; 34; 13; 2; ;72 
../data/Video_tracking/190903/20190903_122246620_2BEES_generated_20210511_083802_nn.csv; 3282990644793373777; 2023-03-21 17:17:34.226115; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 1034; 1034; 649; 11; 0; 34; 13; 2; ;72 
../data/Video_tracking/190903/20190903_122246620_2BEES_generated_20210511_083802_nn.csv; 3282990644793373777; 2023-03-28 20:55:17.321689; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 200; 508; 200; 100;  50; [[0, 900], [0, 900]]; 1034; 1034; 649; 11; 0; 34; 9; 2; ;72 
../data/Video_tracking/190903/20190903_122246620_2BEES_generated_20210511_083802_nn.csv; 273294897399109140; 2023-04-16 19:41:47.624423; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 1034; 1034; 649; 11; 0; 34; 10; 2; ;72 
../data/Video_tracking/190903/20190903_122246620_2BEES_generated_20210511_083802_nn.csv; 1695910011231050619; 2023-04-24 07:52:15.906495; False; False; False; 49; 100; 70; 20; 50; 100; 172; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 1034; 1034; 649; 11; 0; 34; 10; 2; ;72 
72
../data/Video_tracking/190904/20190904_113737340_2BEES_generated_20210521_065405_nn.csv; 5537095342118715238; 2023-03-16 02:16:23.538611; True; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 1016; 1016; 742; 20; 0; 694; 682; 2; ;73 
../data/Video_tracking/190904/20190904_113737340_2BEES_generated_20210521_065405_nn.csv; 3282990644793373777; 2023-03-21 17:17:49.098185; True; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 1016; 1016; 742; 20; 0; 694; 682; 2; ;73 
../data/Video_tracking/190904/20190904_113737340_2BEES_generated_20210521_065405_nn.csv; 3282990644793373777; 2023-03-28 21:01:26.558426; True; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 200; 508; 200; 100;  50; [[0, 900], [0, 900]]; 1016; 1016; 742; 20; 0; 694; 681; 2; ;73 
../data/Video_tracking/190904/20190904_113737340_2BEES_generated_20210521_065405_nn.csv; 273294897399109140; 2023-04-16 19:42:03.518602; True; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 1016; 1016; 742; 20; 0; 694; 681; 2; ;73 
../data/Video_tracking/190904/20190904_113737340_2BEES_generated_20210521_065405_nn.csv; 1695910011231050619; 2023-04-24 08:52:53.693164; True; False; False; 49; 100; 70; 20; 50; 100; 172; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 1016; 1016; 742; 20; 0; 694; 683; 2; ;73 
73
../data/Video_tracking/190904/20190904_155648360_2BEES_generated_20210521_104649_nn.csv; 5537095342118715238; 2023-03-16 02:16:28.073275; False; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 475; 475; 360; 11; 0; 36; 25; 2; ;74 
../data/Video_tracking/190904/20190904_155648360_2BEES_generated_20210521_104649_nn.csv; 3282990644793373777; 2023-03-21 17:17:53.514776; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 475; 475; 360; 11; 0; 36; 25; 2; ;74 
../data/Video_tracking/190904/20190904_155648360_2BEES_generated_20210521_104649_nn.csv; 273294897399109140; 2023-04-16 19:42:48.802021; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 475; 475; 360; 11; 0; 36; 24; 2; ;74 
../data/Video_tracking/190904/20190904_155648360_2BEES_generated_20210521_104649_nn.csv; 1695910011231050619; 2023-04-24 09:51:52.397781; False; False; False; 49; 100; 70; 20; 50; 100; 172; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 475; 475; 360; 11; 0; 36; 24; 2; ;74 
74
../data/Video_tracking/190905/20190905_120614441_2BEES_generated_20210528_103143_nn.csv; 5537095342118715238; 2023-03-16 02:16:29.407419; True; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 257; 257; 150; 9; 0; 78; 73; 2; ;75 
../data/Video_tracking/190905/20190905_120614441_2BEES_generated_20210528_103143_nn.csv; 3282990644793373777; 2023-03-21 17:17:54.828571; True; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 257; 257; 150; 9; 0; 78; 73; 2; ;75 
../data/Video_tracking/190905/20190905_120614441_2BEES_generated_20210528_103143_nn.csv; 3282990644793373777; 2023-03-28 23:56:59.232590; True; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 200; 508; 200; 100;  50; [[0, 900], [0, 900]]; 257; 257; 150; 9; 0; 78; 71; 2; ;75 
../data/Video_tracking/190905/20190905_120614441_2BEES_generated_20210528_103143_nn.csv; 273294897399109140; 2023-04-16 19:42:51.255678; True; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 257; 257; 150; 9; 0; 78; 72; 2; ;75 
../data/Video_tracking/190905/20190905_120614441_2BEES_generated_20210528_103143_nn.csv; 1695910011231050619; 2023-04-24 10:59:49.231885; True; False; False; 49; 100; 70; 20; 50; 100; 172; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 257; 257; 150; 9; 0; 78; 72; 2; ;75 
75
../data/Video_tracking/190905/20190905_115416146_2BEES_generated_20210528_065454_nn.csv; 5537095342118715238; 2023-03-16 02:16:30.400152; False; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 11; 11; 5; 9; 0; 3; 2; 2; ;76 
../data/Video_tracking/190905/20190905_115416146_2BEES_generated_20210528_065454_nn.csv; 3282990644793373777; 2023-03-21 17:17:55.767879; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 11; 11; 5; 9; 0; 3; 2; 2; ;76 
../data/Video_tracking/190905/20190905_115416146_2BEES_generated_20210528_065454_nn.csv; 3282990644793373777; 2023-03-28 23:57:00.254858; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 200; 508; 200; 100;  50; [[0, 900], [0, 900]]; 11; 11; 5; 9; 0; 3; 2; 2; ;76 
../data/Video_tracking/190905/20190905_115416146_2BEES_generated_20210528_065454_nn.csv; 273294897399109140; 2023-04-16 19:42:52.206543; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 11; 11; 5; 9; 0; 3; 2; 2; ;76 
../data/Video_tracking/190905/20190905_115416146_2BEES_generated_20210528_065454_nn.csv; 1695910011231050619; 2023-04-24 10:59:49.558779; False; False; False; 49; 100; 70; 20; 50; 100; 172; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 11; 11; 5; 9; 0; 3; 2; 2; ;76 
76
../data/Video_tracking/190906/20190906_155121999_2BEES_generated_20210607_101833_nn.csv; 5537095342118715238; 2023-03-16 02:16:31.346000; False; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 27; 27; 19; 1; 0; 8; 8; 2; ;77 
../data/Video_tracking/190906/20190906_155121999_2BEES_generated_20210607_101833_nn.csv; 3282990644793373777; 2023-03-21 17:17:56.768626; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 27; 27; 19; 1; 0; 8; 8; 2; ;77 
../data/Video_tracking/190906/20190906_155121999_2BEES_generated_20210607_101833_nn.csv; 3282990644793373777; 2023-03-28 23:57:01.217113; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 200; 508; 200; 100;  50; [[0, 900], [0, 900]]; 27; 27; 19; 1; 0; 8; 8; 2; ;77 
../data/Video_tracking/190906/20190906_155121999_2BEES_generated_20210607_101833_nn.csv; 273294897399109140; 2023-04-16 19:42:53.274772; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 27; 27; 19; 1; 0; 8; 8; 2; ;77 
../data/Video_tracking/190906/20190906_155121999_2BEES_generated_20210607_101833_nn.csv; 1695910011231050619; 2023-04-24 10:59:49.947956; False; False; False; 49; 100; 70; 20; 50; 100; 172; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 27; 27; 19; 1; 0; 8; 8; 2; ;77 
77
../data/Video_tracking/190916/20190916_161941067_2BEES_generated_20210618_075432_nn.csv; 5537095342118715238; 2023-03-16 02:16:33.754522; False; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 653; 653; 471; 6; 0; 172; 166; 2; ;78 
../data/Video_tracking/190916/20190916_161941067_2BEES_generated_20210618_075432_nn.csv; 3282990644793373777; 2023-03-21 17:17:59.155945; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 653; 653; 471; 6; 0; 172; 166; 2; ;78 
../data/Video_tracking/190916/20190916_161941067_2BEES_generated_20210618_075432_nn.csv; 3282990644793373777; 2023-03-29 01:42:49.459219; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 200; 508; 200; 100;  50; [[0, 900], [0, 900]]; 653; 653; 471; 6; 0; 172; 162; 2; ;78 
../data/Video_tracking/190916/20190916_161941067_2BEES_generated_20210618_075432_nn.csv; 273294897399109140; 2023-04-16 19:42:59.931284; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 653; 653; 471; 6; 0; 172; 164; 2; ;78 
../data/Video_tracking/190916/20190916_161941067_2BEES_generated_20210618_075432_nn.csv; 1695910011231050619; 2023-04-24 12:31:39.074640; False; False; False; 49; 100; 70; 20; 50; 100; 172; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 653; 653; 471; 6; 0; 172; 164; 2; ;78 
78
../data/Video_tracking/190916/20190916_164302025_2BEES_generated_20210618_095944_nn.csv; 5537095342118715238; 2023-03-16 02:16:34.887087; False; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 28; 28; 23; 2; 0; 11; 9; 2; ;79 
../data/Video_tracking/190916/20190916_164302025_2BEES_generated_20210618_095944_nn.csv; 3282990644793373777; 2023-03-21 17:18:00.215818; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 28; 28; 23; 2; 0; 11; 9; 2; ;79 
../data/Video_tracking/190916/20190916_164302025_2BEES_generated_20210618_095944_nn.csv; 3282990644793373777; 2023-03-29 01:42:59.569367; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 200; 508; 200; 100;  50; [[0, 900], [0, 900]]; 28; 28; 23; 2; 0; 11; 9; 2; ;79 
../data/Video_tracking/190916/20190916_164302025_2BEES_generated_20210618_095944_nn.csv; 273294897399109140; 2023-04-16 19:43:05.374123; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 28; 28; 23; 2; 0; 11; 9; 2; ;79 
../data/Video_tracking/190916/20190916_164302025_2BEES_generated_20210618_095944_nn.csv; 1695910011231050619; 2023-04-24 12:31:43.042810; False; False; False; 49; 100; 70; 20; 50; 100; 172; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 28; 28; 23; 2; 0; 11; 9; 2; ;79 
79
../data/Video_tracking/190916/20190916_123747096_2BEES_generated_20210608_091639_nn.csv; 5537095342118715238; 2023-03-16 02:16:37.569240; True; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 488; 488; 402; 406; 0; 208; 170; 2; ;80 
../data/Video_tracking/190916/20190916_123747096_2BEES_generated_20210608_091639_nn.csv; 3282990644793373777; 2023-03-21 17:18:02.756223; True; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 488; 488; 402; 406; 0; 208; 170; 2; ;80 
../data/Video_tracking/190916/20190916_123747096_2BEES_generated_20210608_091639_nn.csv; 3282990644793373777; 2023-03-29 13:44:14.824529; True; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 200; 508; 200; 100;  50; [[0, 900], [0, 900]]; 488; 488; 402; 406; 0; 208; 154; 2; ;80 
../data/Video_tracking/190916/20190916_123747096_2BEES_generated_20210608_091639_nn.csv; 273294897399109140; 2023-04-16 19:43:12.010196; True; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 488; 488; 402; 406; 0; 208; 154; 2; ;80 
80
../data/Video_tracking/190917/20190917_110943703_2BEES_generated_20210809_091448_nn.csv; 5537095342118715238; 2023-03-16 02:16:38.771642; False; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 54; 54; 33; 1; 0; 24; 11; 2; ;81 
../data/Video_tracking/190917/20190917_110943703_2BEES_generated_20210809_091448_nn.csv; 3282990644793373777; 2023-03-21 17:18:03.928696; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 54; 54; 33; 1; 0; 24; 11; 2; ;81 
../data/Video_tracking/190917/20190917_110943703_2BEES_generated_20210809_091448_nn.csv; 3282990644793373777; 2023-03-29 13:58:16.289980; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 200; 508; 200; 100;  50; [[0, 900], [0, 900]]; 54; 54; 33; 1; 0; 24; 11; 2; ;81 
../data/Video_tracking/190917/20190917_110943703_2BEES_generated_20210809_091448_nn.csv; 273294897399109140; 2023-04-16 19:43:18.275953; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 54; 54; 33; 1; 0; 24; 11; 2; ;81 
81
../data/Video_tracking/190918/20190918_112137922_2BEES_generated_20210907_082919_nn.csv; 5537095342118715238; 2023-03-16 02:16:39.905894; False; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 60; 60; 54; 3; 0; 54; 35; 2; ;82 
../data/Video_tracking/190918/20190918_112137922_2BEES_generated_20210907_082919_nn.csv; 3282990644793373777; 2023-03-21 17:18:04.979897; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 60; 60; 54; 3; 0; 54; 35; 2; ;82 
../data/Video_tracking/190918/20190918_112137922_2BEES_generated_20210907_082919_nn.csv; 3282990644793373777; 2023-03-29 13:58:29.409066; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 49; 200; 508; 200; 100;  50; [[0, 900], [0, 900]]; 60; 60; 54; 3; 0; 54; 35; 2; ;82 
../data/Video_tracking/190918/20190918_112137922_2BEES_generated_20210907_082919_nn.csv; 273294897399109140; 2023-04-16 19:43:24.957616; False; False; False; 49; 100; 70; 20; 50; 100; ; 120; 43; 90; 508; 200; 100;  50; [[0, 900], [0, 900]]; 60; 60; 54; 3; 0; 54; 35; 2; ;82 
82
../data/Video_tracking/190919/20190919_151934478_2BEES_generated_20210909_085536_nn.csv; 5537095342118715238; 2023-03-16 02:16:41.456420; False; False; False; 50; 100; 70; 20; 50; 100; ; 120; 49; 0; 508; 200; 100;  50; [[0, 900], [0, 900]]; 747; 747; 609; 19; 0; 58; 40; 2; ;83 
